date,group,period,ic,pvalue
2021-07-29,C,20,-0.19999999999999998,0.747060078104662
2021-08-05,C,20,-0.6,0.28475697986529375
2021-08-12,C,20,-0.7,0.1881204043741873
2021-08-19,C,20,0.0,1.0
2021-08-26,C,20,-0.19999999999999998,0.747060078104662
2021-09-02,C,20,0.0,1.0
2021-09-09,C,20,0.49999999999999994,0.39100221895577053
2021-09-16,C,20,0.39999999999999997,0.5046315754686911
2021-09-23,C,20,0.39999999999999997,0.5046315754686911
2021-09-30,C,20,0.0,1.0
2021-10-14,C,20,0.6,0.28475697986529375
2021-10-21,C,20,0.09999999999999999,0.8728885715695383
2021-10-28,C,20,0.09999999999999999,0.8728885715695383
2021-11-04,C,20,0.19999999999999998,0.747060078104662
2021-11-11,C,20,-0.3,0.6238376647810728
2021-11-18,C,20,-0.7,0.1881204043741873
2021-11-25,C,20,-0.3,0.6238376647810728
2021-12-02,C,20,-0.8999999999999998,0.03738607346849874
2021-12-09,C,20,0.8999999999999998,0.03738607346849874
2021-12-16,C,20,0.8999999999999998,0.03738607346849874
2021-12-23,C,20,-0.7,0.1881204043741873
2021-12-30,C,20,0.7,0.1881204043741873
2022-01-06,C,20,0.49999999999999994,0.39100221895577053
2022-01-13,C,20,-0.09999999999999999,0.8728885715695383
2022-01-20,C,20,-0.19999999999999998,0.747060078104662
2022-01-27,C,20,0.49999999999999994,0.39100221895577053
2022-02-10,C,20,-0.39999999999999997,0.5046315754686911
2022-02-17,C,20,0.19999999999999998,0.747060078104662
2022-02-24,C,20,0.19999999999999998,0.747060078104662
2022-03-03,C,20,0.09999999999999999,0.8728885715695383
2022-03-10,C,20,0.19999999999999998,0.747060078104662
2022-03-17,C,20,0.8999999999999998,0.03738607346849874
2022-03-24,C,20,-0.7,0.1881204043741873
2022-03-31,C,20,-0.49999999999999994,0.39100221895577053
2022-04-07,C,20,0.09999999999999999,0.8728885715695383
2022-04-14,C,20,-0.09999999999999999,0.8728885715695383
2022-04-21,C,20,0.49999999999999994,0.39100221895577053
2022-04-28,C,20,0.7999999999999999,0.10408803866182788
2022-05-05,C,20,-0.09999999999999999,0.8728885715695383
2022-05-12,C,20,-0.3,0.6238376647810728
2022-05-19,C,20,-0.7,0.1881204043741873
2022-05-26,C,20,-0.7999999999999999,0.10408803866182788
2022-06-02,C,20,-0.7999999999999999,0.10408803866182788
2022-06-09,C,20,-0.7999999999999999,0.10408803866182788
2022-06-16,C,20,0.09999999999999999,0.8728885715695383
2022-06-23,C,20,-0.3,0.6238376647810728
2022-06-30,C,20,-0.6,0.28475697986529375
2022-07-07,C,20,0.7,0.1881204043741873
2022-07-14,C,20,0.49999999999999994,0.39100221895577053
2022-07-21,C,20,-0.3,0.6238376647810728
2022-07-28,C,20,-0.49999999999999994,0.39100221895577053
2022-08-04,C,20,0.8999999999999998,0.03738607346849874
2022-08-11,C,20,0.09999999999999999,0.8728885715695383
2022-08-18,C,20,0.0,1.0
2022-08-25,C,20,-0.49999999999999994,0.39100221895577053
2022-09-01,C,20,0.8999999999999998,0.03738607346849874
2022-09-08,C,20,-0.7999999999999999,0.10408803866182788
2022-09-15,C,20,0.49999999999999994,0.39100221895577053
2022-09-22,C,20,0.7,0.1881204043741873
2022-09-29,C,20,0.9999999999999999,1.4042654220543672e-24
2022-10-13,C,20,0.6,0.28475697986529375
2022-10-20,C,20,-0.09999999999999999,0.8728885715695383
2022-10-27,C,20,0.7,0.1881204043741873
2022-11-03,C,20,-0.3,0.6238376647810728
2022-11-10,C,20,0.39999999999999997,0.5046315754686911
2022-11-17,C,20,0.39999999999999997,0.5046315754686911
2022-11-24,C,20,0.09999999999999999,0.8728885715695383
2022-12-01,C,20,-0.8999999999999998,0.03738607346849874
2022-12-08,C,20,-0.39999999999999997,0.5046315754686911
2022-12-15,C,20,-0.39999999999999997,0.5046315754686911
2022-12-22,C,20,0.0,1.0
2022-12-29,C,20,0.6,0.28475697986529375
2023-01-05,C,20,0.49999999999999994,0.39100221895577053
2023-01-12,C,20,-0.09999999999999999,0.8728885715695383
2023-01-19,C,20,-0.09999999999999999,0.8728885715695383
2023-02-02,C,20,-0.09999999999999999,0.8728885715695383
2023-02-09,C,20,0.3,0.6238376647810728
2023-02-16,C,20,-0.49999999999999994,0.39100221895577053
2023-02-23,C,20,-0.8999999999999998,0.03738607346849874
2023-03-02,C,20,0.09999999999999999,0.8728885715695383
2023-03-09,C,20,0.09999999999999999,0.8728885715695383
2023-03-16,C,20,0.49999999999999994,0.39100221895577053
2023-03-23,C,20,-0.8999999999999998,0.03738607346849874
2023-03-30,C,20,-0.7,0.1881204043741873
2023-04-06,C,20,-0.09999999999999999,0.8728885715695383
2023-04-13,C,20,0.09999999999999999,0.8728885715695383
2023-04-20,C,20,0.39999999999999997,0.5046315754686911
2023-04-27,C,20,-0.49999999999999994,0.39100221895577053
2023-05-04,C,20,0.6,0.28475697986529375
2023-05-11,C,20,-0.19999999999999998,0.747060078104662
2023-05-18,C,20,-0.7,0.1881204043741873
2023-05-25,C,20,-0.3,0.6238376647810728
2023-06-01,C,20,-0.09999999999999999,0.8728885715695383
2023-06-08,C,20,-0.3,0.6238376647810728
2023-06-15,C,20,-0.19999999999999998,0.747060078104662
2023-06-29,C,20,0.19999999999999998,0.747060078104662
2023-07-06,C,20,-0.3,0.6238376647810728
2023-07-13,C,20,-0.3,0.6238376647810728
2023-07-20,C,20,0.19999999999999998,0.747060078104662
2023-07-27,C,20,-0.8999999999999998,0.03738607346849874
2023-08-03,C,20,0.09999999999999999,0.8728885715695383
2023-08-10,C,20,0.09999999999999999,0.8728885715695383
2023-08-17,C,20,0.3,0.6238376647810728
2023-08-24,C,20,-0.09999999999999999,0.8728885715695383
2023-08-31,C,20,0.3,0.6238376647810728
2023-09-07,C,20,-0.3,0.6238376647810728
2023-09-14,C,20,-0.3,0.6238376647810728
2023-09-21,C,20,0.19999999999999998,0.747060078104662
2023-09-28,C,20,-0.09999999999999999,0.8728885715695383
2023-10-12,C,20,-0.09999999999999999,0.8728885715695383
2023-10-19,C,20,0.7,0.1881204043741873
2023-10-26,C,20,-0.49999999999999994,0.39100221895577053
2023-11-02,C,20,-0.19999999999999998,0.747060078104662
2023-11-09,C,20,0.0,1.0
2023-11-16,C,20,-0.39999999999999997,0.5046315754686911
2023-11-23,C,20,-0.8999999999999998,0.03738607346849874
2023-11-30,C,20,0.3,0.6238376647810728
2023-12-07,C,20,0.7,0.1881204043741873
2023-12-14,C,20,0.6,0.28475697986529375
2023-12-21,C,20,0.7,0.1881204043741873
2023-12-28,C,20,0.8999999999999998,0.03738607346849874
2024-01-04,C,20,0.6,0.28475697986529375
2024-01-11,C,20,-0.3,0.6238376647810728
2024-01-18,C,20,-0.39999999999999997,0.5046315754686911
2024-01-25,C,20,-0.19999999999999998,0.747060078104662
2024-02-01,C,20,-0.09999999999999999,0.8728885715695383
2024-02-08,C,20,0.6,0.28475697986529375
2024-02-22,C,20,0.6,0.28475697986529375
2024-02-29,C,20,-0.39999999999999997,0.5046315754686911
2024-03-07,C,20,0.7,0.1881204043741873
2024-03-14,C,20,0.19999999999999998,0.747060078104662
2024-03-21,C,20,0.19999999999999998,0.747060078104662
2024-03-28,C,20,-0.3,0.6238376647810728
2024-04-11,C,20,0.8999999999999998,0.03738607346849874
2024-04-18,C,20,-0.09999999999999999,0.8728885715695383
2024-04-25,C,20,-0.7,0.1881204043741873
2024-05-09,C,20,-0.6,0.28475697986529375
2024-05-16,C,20,0.3,0.6238376647810728
2024-05-23,C,20,0.7,0.1881204043741873
2024-05-30,C,20,0.09999999999999999,0.8728885715695383
2024-06-06,C,20,-0.7,0.1881204043741873
2024-06-13,C,20,-0.19999999999999998,0.747060078104662
2024-06-20,C,20,0.49999999999999994,0.39100221895577053
2024-06-27,C,20,0.3,0.6238376647810728
2024-07-04,C,20,0.6,0.28475697986529375
2024-07-11,C,20,-0.3,0.6238376647810728
2024-07-18,C,20,-0.09999999999999999,0.8728885715695383
2024-07-25,C,20,-0.7999999999999999,0.10408803866182788
2024-08-01,C,20,0.19999999999999998,0.747060078104662
2024-08-08,C,20,-0.09999999999999999,0.8728885715695383
2024-08-15,C,20,-0.7,0.1881204043741873
2024-08-22,C,20,0.8999999999999998,0.03738607346849874
2024-08-29,C,20,0.7,0.1881204043741873
2024-09-05,C,20,0.19999999999999998,0.747060078104662
2024-09-12,C,20,0.7,0.1881204043741873
2024-09-19,C,20,0.49999999999999994,0.39100221895577053
2024-09-26,C,20,-0.7999999999999999,0.10408803866182788
2024-10-10,C,20,-0.6,0.28475697986529375
2024-10-17,C,20,-0.8999999999999998,0.03738607346849874
2024-10-24,C,20,0.7999999999999999,0.10408803866182788
2024-10-31,C,20,-0.19999999999999998,0.747060078104662
2024-11-07,C,20,0.6,0.28475697986529375
2024-11-14,C,20,-0.7,0.1881204043741873
2024-11-21,C,20,-0.49999999999999994,0.39100221895577053
2024-11-28,C,20,0.7999999999999999,0.10408803866182788
