date,159530.SZ,159697.SZ,159865.SZ,159928.SZ,159996.SZ,511010.SH,512000.SH,512010.SH,512400.SH,512480.SH,512660.SH,512800.SH,512980.SH,515230.SH,515880.SH,516110.SH,516160.SH,518880.SH,000300.SH,status
2022-05-26,MISSING,MISSING,MISSING,OK,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-05-27,MISSING,MISSING,MISSING,OK,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-05-30,MISSING,MISSING,MISSING,OK,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-05-31,MISSING,MISSING,MISSING,OK,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-01,MISSING,MISSING,MISSING,OK,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-02,MISSING,MISSING,MISSING,OK,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-06,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-07,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-08,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-09,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-10,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-13,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-14,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-15,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-16,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-17,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-20,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-21,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-22,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-23,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-24,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-27,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-28,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-29,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-06-30,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-01,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-04,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-05,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-06,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-07,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-08,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-11,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-12,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-13,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-14,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-15,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-18,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-19,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-20,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-21,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-22,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-25,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-26,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-27,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-28,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-07-29,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-01,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-02,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-03,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-04,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-05,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-08,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-09,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-10,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-11,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-12,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-15,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-16,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-17,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-18,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-19,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-22,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-23,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-24,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-25,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-26,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-29,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-30,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-08-31,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-01,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-02,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-05,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-06,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-07,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-08,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-09,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-13,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-14,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-15,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-16,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-19,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-20,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-21,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-22,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-23,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-26,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-27,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-28,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-29,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-09-30,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-10,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-11,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-12,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-13,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-14,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-17,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-18,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-19,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-20,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-21,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-24,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-25,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-26,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-27,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-28,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-10-31,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-01,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-02,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-03,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-04,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-07,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-08,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-09,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-10,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-11,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-14,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-15,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-16,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-17,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-18,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-21,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-22,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-23,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-24,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-25,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-28,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-29,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-11-30,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-01,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-02,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-05,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-06,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-07,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-08,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-09,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-12,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-13,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-14,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-15,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-16,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-19,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-20,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-21,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-22,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-23,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-26,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-27,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-28,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-29,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2022-12-30,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-03,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-04,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-05,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-06,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-09,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-10,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-11,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-12,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-13,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-16,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-17,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-18,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-19,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-20,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-30,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-01-31,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-01,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-02,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-03,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-06,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-07,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-08,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-09,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-10,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-13,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-14,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-15,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-16,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-17,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-20,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-21,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-22,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-23,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-24,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-27,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-02-28,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-03-01,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-03-02,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
2023-03-03,MISSING,MISSING,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FAIL
